,year,name,firstname,lastname,position,heightinchestotal,weight,fortyyd,twentyss,threecone,vertical,broad,bench,round,college,pickround,picktotal,probowls,firstprobowl,yearstofirst,probowl_i,highpick_i
2594,2007,Jerard Rabb,Jerard,Rabb,WR,75.0,201,4.58,4.19,6.99,36.5,125.0,,8.0,,,,0.0,,,0,0
2595,2007,Manuel Ramirez,Manuel,Ramirez,OG,75.0,326,5.24,,,,,40.0,4.0,Texas Tech,18.0,117.0,0.0,,,0,0
2596,2007,Sidney Rice,Sidney,Rice,WR,76.0,200,4.51,4.34,7.09,39.5,119.0,,2.0,South Carolina,12.0,44.0,1.0,2009.0,3.0,1,0
2597,2007,Jay Richardson,Jay,Richardson,DE,78.0,279,5.0,4.54,,33.0,112.0,20.0,5.0,Ohio State,1.0,138.0,0.0,,,0,0
2598,2007,Gijon Robinson,Gijon,Robinson,FB,73.0,255,4.71,4.43,,33.0,116.0,21.0,8.0,,,,0.0,,,0,0
2599,2007,Laurent Robinson,Laurent,Robinson,WR,74.0,199,4.38,4.28,6.83,39.0,127.0,19.0,3.0,Illinois State,11.0,75.0,0.0,,,0,0
2600,2007,Ryne Robinson,Ryne,Robinson,WR,69.0,179,4.47,4.21,,35.0,123.0,,4.0,Miami (OH),19.0,118.0,0.0,,,0,0
2601,2007,Brian Robison,Brian,Robison,DE,75.0,259,4.67,4.26,,40.5,121.0,27.0,4.0,Texas,3.0,102.0,0.0,,,0,0
2602,2007,Dante Rosario,Dante,Rosario,TE,75.0,244,4.78,4.47,,36.0,115.0,20.0,5.0,Oregon,18.0,155.0,0.0,,,0,0
2603,2007,Aaron Ross,Aaron,Ross,CB,73.0,193,4.44,4.15,,34.0,118.0,17.0,1.0,Texas,20.0,20.0,0.0,,,0,1
2604,2007,Aaron Rouse,Aaron,Rouse,SS,76.0,223,4.58,,,35.0,,16.0,3.0,Virginia Tech,25.0,89.0,0.0,,,0,0
2605,2007,Jeff Rowe,Jeff,Rowe,QB,77.0,226,4.91,4.15,,29.5,114.0,,5.0,Nevada,14.0,151.0,0.0,,,0,0
2606,2007,Gary Russell,Gary,Russell,RB,71.0,229,4.77,4.54,,31.5,113.0,9.0,8.0,,,,0.0,,,0,0
2607,2007,JaMarcus Russell,JaMarcus,Russell,QB,78.0,265,4.83,,,,,,1.0,LSU,1.0,1.0,0.0,,,0,1
2608,2007,Clifton Ryan,Clifton,Ryan,DT,74.0,305,5.12,4.69,,26.5,102.0,25.0,5.0,Michigan State,17.0,154.0,0.0,,,0,0
2609,2007,Dan Santucci,Dan,Santucci,OG,76.0,301,5.13,4.74,,29.0,102.0,23.0,7.0,Notre Dame,20.0,230.0,0.0,,,0,0
2610,2007,Dallas Sartz,Dallas,Sartz,OLB,77.0,237,4.71,4.13,,33.5,111.0,20.0,5.0,USC,6.0,143.0,0.0,,,0,0
2611,2007,Samson Satele,Samson,Satele,OC,75.0,300,5.24,4.29,,33.0,101.0,25.0,2.0,Hawaii,28.0,60.0,0.0,,,0,0
2612,2007,Derek Schouman,Derek,Schouman,FB,74.0,247,4.74,4.27,,37.5,122.0,27.0,7.0,Boise State,12.0,222.0,0.0,,,0,0
2613,2007,Kenny Scott,Kenny,Scott,CB,73.0,179,4.39,,,40.0,127.0,10.0,8.0,,,,0.0,,,0,0
2614,2007,Ken Shackleford,Ken,Shackleford,OT,77.0,322,5.3,5.05,,24.5,102.0,28.0,6.0,Georgia,16.0,190.0,0.0,,,0,0
2615,2007,Brandon Sharp,Brandon,Sharp,FS,70.0,194,4.58,,,37.5,,18.0,8.0,,,,0.0,,,0,0
2616,2007,Tim Shaw,Tim,Shaw,OLB,74.0,236,4.51,4.12,,36.5,116.0,26.0,5.0,Penn State,27.0,164.0,0.0,,,0,0
2617,2007,Brandon Siler,Brandon,Siler,ILB,74.0,241,4.62,,,30.5,109.0,,7.0,Florida,30.0,240.0,0.0,,,0,0
2618,2007,Juwan Simpson,Juwan,Simpson,OLB,75.0,225,4.55,4.42,,34.5,123.0,15.0,8.0,,,,0.0,,,0,0
2619,2007,Bo Smith,Bo,Smith,CB,70.0,193,4.44,,,,,14.0,8.0,,,,0.0,,,0,0
2620,2007,Kelvin Smith,Kelvin,Smith,ILB,74.0,240,4.8,4.42,,32.0,110.0,26.0,7.0,Syracuse,9.0,219.0,0.0,,,0,0
2621,2007,Kolby Smith,Kolby,Smith,RB,71.0,220,4.5,4.34,,38.0,114.0,18.0,5.0,Louisville,11.0,148.0,0.0,,,0,0
2622,2007,Ryan Smith,Ryan,Smith,CB,70.0,174,4.51,,,,,11.0,6.0,Florida,32.0,206.0,0.0,,,0,0
2623,2007,Steve Smith,Steve,Smith,WR,73.0,197,4.44,4.19,6.68,38.0,120.0,,2.0,USC,19.0,51.0,1.0,2009.0,3.0,1,0
2624,2007,Jason Snelling,Jason,Snelling,FB,71.0,230,4.79,4.38,,30.0,111.0,,7.0,Virginia,34.0,244.0,0.0,,,0,0
2625,2007,Paul Soliai,Paul,Soliai,DT,76.0,344,5.1,4.69,,29.5,103.0,,4.0,Utah,9.0,108.0,1.0,2011.0,5.0,1,0
2626,2007,Anthony Spencer,Anthony,Spencer,DE,75.0,261,4.7,4.43,,32.5,112.0,30.0,1.0,Purdue,26.0,26.0,1.0,2012.0,6.0,1,0
2627,2007,Joe Staley,Joe,Staley,OT,78.0,306,4.78,,,,,27.0,1.0,Central Michigan,28.0,28.0,4.0,2011.0,5.0,1,0
2628,2007,Drew Stanton,Drew,Stanton,QB,75.0,226,4.75,4.41,,30.5,108.0,,2.0,Michigan State,11.0,43.0,0.0,,,0,0
2629,2007,Cameron Stephenson,Cameron,Stephenson,OG,75.0,306,5.4,4.81,,28.5,101.0,34.0,5.0,Rutgers,19.0,156.0,0.0,,,0,0
2630,2007,Scott Stephenson,Scott,Stephenson,OC,75.0,297,5.2,4.57,,29.5,99.0,21.0,8.0,,,,0.0,,,0,0
2631,2007,Syndric Steptoe,Syndric,Steptoe,WR,69.0,194,4.59,,,33.0,,17.0,7.0,Arizona,24.0,234.0,0.0,,,0,0
2632,2007,John Stocco,John,Stocco,QB,74.0,207,5.08,4.6,,27.0,104.0,,8.0,,,,0.0,,,0,0
2633,2007,Daren Stone,Daren,Stone,SS,75.0,218,4.58,4.44,,39.0,132.0,13.0,6.0,Maine,29.0,203.0,0.0,,,0,0
2634,2007,Chansi Stuckey,Chansi,Stuckey,WR,71.0,197,4.56,4.14,,35.0,120.0,,7.0,Clemson,25.0,235.0,0.0,,,0,0
2635,2007,Kasey Studdard,Kasey,Studdard,OG,75.0,303,5.18,,,,,32.0,6.0,Texas,9.0,183.0,0.0,,,0,0
2636,2007,Jayson Swain,Jayson,Swain,WR,73.0,212,4.63,,,33.0,,,8.0,,,,0.0,,,0,0
2637,2007,Josh Swogger,Josh,Swogger,QB,77.0,237,5.12,4.76,,28.5,107.0,,8.0,,,,0.0,,,0,0
2638,2007,Courtney Taylor,Courtney,Taylor,WR,74.0,204,4.5,4.28,7.22,36.0,122.0,,6.0,Auburn,23.0,197.0,0.0,,,0,0
2639,2007,Herb Taylor,Herb,Taylor,OT,76.0,296,5.19,4.64,,27.0,100.0,26.0,8.0,,,,0.0,,,0,0
2640,2007,Ramonce Taylor,Ramonce,Taylor,RB,70.0,195,4.5,4.23,,34.0,125.0,,8.0,,,,0.0,,,0,0
2641,2007,Tony Taylor,Tony,Taylor,OLB,73.0,236,4.92,4.36,,32.0,108.0,26.0,8.0,,,,0.0,,,0,0
2642,2007,Zac Taylor,Zac,Taylor,QB,75.0,216,5.06,4.6,,30.5,110.0,,8.0,,,,0.0,,,0,0
2643,2007,Joe Thomas,Joe,Thomas,OT,79.0,311,4.92,4.88,,33.0,110.0,28.0,1.0,Wisconsin,3.0,3.0,8.0,2007.0,1.0,1,1
2644,2007,Marcus Thomas,Marcus,Thomas,DT,75.0,314,5.18,,,,,27.0,4.0,Florida,22.0,121.0,0.0,,,0,0
2645,2007,Lawrence Timmons,Lawrence,Timmons,OLB,73.0,234,4.66,4.32,,35.0,123.0,25.0,1.0,Florida State,15.0,15.0,1.0,2014.0,8.0,1,1
2646,2007,Matt Toeaina,Matt,Toeaina,DT,74.0,307,5.1,,,,,26.0,6.0,Oregon,13.0,187.0,0.0,,,0,0
2647,2007,Matt Trannon,Matt,Trannon,WR,78.0,216,4.57,4.34,,36.5,118.0,13.0,8.0,,,,0.0,,,0,0
2648,2007,Tank Tyler,Tank,Tyler,DT,74.0,306,5.18,,,28.5,,42.0,8.0,,,,0.0,,,0,0
2649,2007,Tony Ugoh,Tony,Ugoh,OT,77.0,301,5.06,,,32.5,117.0,32.0,2.0,Arkansas,10.0,42.0,0.0,,,0,0
2650,2007,Dane Uperesa,Dane,Uperesa,OT,77.0,309,5.28,,,,,,8.0,,,,0.0,,,0,0
2651,2007,Chad Upshaw,Chad,Upshaw,TE,77.0,252,4.9,4.58,,33.5,108.0,16.0,8.0,,,,0.0,,,0,0
2652,2007,Elliot Vallejo,Elliot,Vallejo,OT,79.0,327,5.38,5.14,,26.0,94.0,24.0,8.0,,,,0.0,,,0,0
2653,2007,Jonathan Wade,Jonathan,Wade,CB,70.0,195,4.36,4.4,,40.5,126.0,,3.0,Tennessee,20.0,84.0,0.0,,,0,0
2654,2007,Darius Walker,Darius,Walker,RB,70.0,206,4.55,4.39,,40.5,123.0,19.0,8.0,,,,0.0,,,0,0
2655,2007,Mike Walker,Mike,Walker,WR,74.0,209,4.35,4.39,,36.5,121.0,18.0,3.0,UCF,15.0,79.0,0.0,,,0,0
2656,2007,Justin Warren,Justin,Warren,ILB,75.0,245,4.85,,,29.5,115.0,16.0,8.0,,,,0.0,,,0,0
2657,2007,Anthony Waters,Anthony,Waters,ILB,75.0,245,4.59,,,,,25.0,3.0,Clemson,32.0,96.0,0.0,,,0,0
2658,2007,Eric Weddle,Eric,Weddle,SS,71.0,203,4.48,4.12,,33.5,113.0,11.0,2.0,Utah,5.0,37.0,3.0,2011.0,5.0,1,0
2659,2007,John Wendling,John,Wendling,FS,73.0,222,4.48,4.16,,38.5,129.0,22.0,6.0,Wyoming,10.0,184.0,0.0,,,0,0
2660,2007,Marvin White,Marvin,White,FS,73.0,199,4.54,,,33.5,,17.0,4.0,TCU,15.0,114.0,0.0,,,0,0
2661,2007,Chandler Williams,Chandler,Williams,WR,71.0,184,4.42,4.29,,32.5,123.0,,7.0,Florida International,23.0,233.0,0.0,,,0,0
2662,2007,Chaz Williams,Chaz,Williams,CB,71.0,196,4.68,,,32.5,108.0,,8.0,,,,0.0,,,0,0
2663,2007,Paul Williams,Paul,Williams,WR,73.0,205,4.45,4.24,7.03,38.5,125.0,,3.0,Fresno State,16.0,80.0,0.0,,,0,0
2664,2007,Patrick Willis,Patrick,Willis,ILB,73.0,242,4.51,4.46,,39.0,119.0,22.0,1.0,Mississippi,11.0,11.0,7.0,2007.0,1.0,1,1
2665,2007,C.J. Wilson,C.J.,Wilson,CB,73.0,195,4.62,4.2,,37.5,127.0,,7.0,Baylor,16.0,226.0,0.0,,,0,0
2666,2007,Josh Wilson,Josh,Wilson,CB,69.0,189,4.39,4.43,,36.5,120.0,,2.0,Maryland,23.0,55.0,0.0,,,0,0
2667,2007,Julius Wilson,Julius,Wilson,OT,77.0,327,5.43,5.0,,27.0,103.0,,8.0,,,,0.0,,,0,0
2668,2007,Garrett Wolfe,Garrett,Wolfe,RB,68.0,186,4.4,4.08,,35.5,,,3.0,Northern Illinois,29.0,93.0,0.0,,,0,0
2669,2007,DJuan Woods,DJuan,Woods,WR,73.0,208,4.58,4.34,,36.5,120.0,,8.0,,,,0.0,,,0,0
2670,2007,Abraham Wright,Abraham,Wright,DE,74.0,242,4.9,4.46,,31.0,111.0,24.0,7.0,Colorado,28.0,238.0,0.0,,,0,0
2671,2007,Dwayne Wright,Dwayne,Wright,RB,73.0,228,4.66,4.43,,34.0,115.0,14.0,4.0,Fresno State,12.0,111.0,0.0,,,0,0
2672,2007,Eric Wright,Eric,Wright,CB,71.0,192,4.36,4.23,,36.5,123.0,16.0,2.0,UNLV,21.0,53.0,0.0,,,0,0
2673,2007,Mansfield Wrotto,Mansfield,Wrotto,OG,75.0,317,5.4,4.92,,,92.0,27.0,4.0,Georgia Tech,25.0,124.0,0.0,,,0,0
2674,2007,DeShawn Wynn,DeShawn,Wynn,RB,71.0,232,4.47,,,31.5,115.0,,7.0,Florida,18.0,228.0,0.0,,,0,0
2675,2007,Jared Zabransky,Jared,Zabransky,QB,74.0,219,4.56,4.08,,35.5,111.0,,8.0,,,,0.0,,,0,0
2676,2006,Darrell Adams,Darrell,Adams,DE,77.0,277,5.0,4.79,,27.0,109.0,22.0,8.0,,,,0.0,,,0,0
2677,2006,Titus Adams,Titus,Adams,DT,76.0,306,5.07,4.55,,30.5,103.0,15.0,7.0,Nebraska,12.0,220.0,0.0,,,0,0
2678,2006,Jahmile Addae,Jahmile,Addae,FS,70.0,214,4.7,,,38.5,122.0,,8.0,,,,0.0,,,0,0
2679,2006,Joseph Addai,Joseph,Addai,RB,71.0,214,4.4,4.48,,38.5,125.0,18.0,1.0,LSU,30.0,30.0,1.0,2007.0,2.0,1,0
2680,2006,Victor Adeyanju,Victor,Adeyanju,DE,76.0,274,4.86,4.41,,32.0,112.0,22.0,4.0,Indiana,16.0,113.0,0.0,,,0,0
2681,2006,Jason Allen,Jason,Allen,FS,73.0,209,4.39,3.83,,39.5,131.0,17.0,1.0,Tennessee,16.0,16.0,0.0,,,0,1
2682,2006,Jon Alston,Jon,Alston,OLB,73.0,223,4.5,4.13,,40.0,132.0,30.0,3.0,Stanford,13.0,77.0,0.0,,,0,0
2683,2006,David Anderson,David,Anderson,WR,71.0,192,4.57,4.21,,34.0,116.0,,7.0,Colorado State,43.0,251.0,0.0,,,0,0
2684,2006,James Anderson,James,Anderson,OLB,75.0,229,4.59,4.08,,41.0,121.0,,3.0,Virginia Tech,24.0,88.0,0.0,,,0,0
2685,2006,Mark Anderson,Mark,Anderson,DE,76.0,254,4.62,4.24,,42.0,127.0,20.0,5.0,Alabama,26.0,159.0,0.0,,,0,0
2686,2006,SirHenry Anderson,SirHenry,Anderson,DT,76.0,306,5.19,4.58,,28.5,100.0,27.0,8.0,,,,0.0,,,0,0
2687,2006,Willie Andrews,Willie,Andrews,SS,70.0,193,4.43,4.31,,36.5,124.0,7.0,7.0,Baylor,21.0,229.0,0.0,,,0,0
2688,2006,Devin Aromashodu,Devin,Aromashodu,WR,75.0,201,4.35,4.17,,39.0,120.0,,7.0,Auburn,25.0,233.0,0.0,,,0,0
2689,2006,Miles Austin,Miles,Austin,WR,74.0,215,4.47,4.14,,40.5,123.0,,8.0,,,,2.0,2009.0,4.0,1,0
2690,2006,Brett Basanez,Brett,Basanez,QB,73.0,220,4.76,4.23,,34.0,114.0,,8.0,,,,0.0,,,0,0
2691,2006,Hank Baskett,Hank,Baskett,WR,75.0,224,4.5,4.22,,35.0,119.0,,8.0,,,,0.0,,,0,0
2692,2006,Mike Bell,Mike,Bell,RB,73.0,221,4.6,4.24,,31.5,112.0,19.0,8.0,,,,0.0,,,0,0
2693,2006,Charles Bennett,Charles,Bennett,DE,76.0,258,4.7,4.53,,33.5,115.0,19.0,7.0,Clemson,33.0,241.0,0.0,,,0,0
2694,2006,Matt Bernstein,Matt,Bernstein,FB,73.0,260,4.91,4.52,,29.5,110.0,22.0,8.0,,,,0.0,,,0,0
2695,2006,Antoine Bethea,Antoine,Bethea,FS,71.0,203,4.39,4.13,,36.5,,19.0,6.0,Howard,38.0,207.0,3.0,2007.0,2.0,1,0
2696,2006,Damarius Bilbo,Damarius,Bilbo,WR,74.0,214,4.7,4.21,,36.5,115.0,,8.0,,,,0.0,,,0,0
2697,2006,Darnell Bing,Darnell,Bing,SS,74.0,227,4.52,4.07,,34.0,,17.0,4.0,USC,4.0,101.0,0.0,,,0,0
2698,2006,Will Blackmon,Will,Blackmon,CB,73.0,198,4.47,4.24,,41.0,133.0,,4.0,Boston College,18.0,115.0,0.0,,,0,0
2699,2006,Jeremy Bloom,Jeremy,Bloom,WR,69.0,173,4.49,,,,,,5.0,Colorado,14.0,147.0,0.0,,,0,0
2700,2006,Greg Blue,Greg,Blue,FS,74.0,216,4.57,,,37.5,120.0,16.0,5.0,Georgia,16.0,149.0,0.0,,,0,0
2701,2006,Kevin Boothe,Kevin,Boothe,OT,77.0,316,5.41,5.07,,31.5,98.0,23.0,6.0,Cornell,7.0,176.0,0.0,,,0,0
2702,2006,Jovon Bouknight,Jovon,Bouknight,WR,74.0,195,4.71,4.05,,34.0,120.0,,8.0,,,,0.0,,,0,0
2703,2006,McKinley Boykin,McKinley,Boykin,DT,73.0,289,5.01,4.78,,30.5,109.0,30.0,8.0,,,,0.0,,,0,0
2704,2006,Trent Bray,Trent,Bray,ILB,73.0,231,4.9,4.42,,32.0,109.0,18.0,8.0,,,,0.0,,,0,0
2705,2006,Darrell Brooks,Darrell,Brooks,FS,73.0,198,4.61,4.38,,36.5,125.0,7.0,8.0,,,,0.0,,,0,0
2706,2006,Manaia Brown,Manaia,Brown,DT,75.0,301,5.1,4.49,,34.5,111.0,21.0,8.0,,,,0.0,,,0,0
2707,2006,Copeland Bryan,Copeland,Bryan,DE,76.0,253,4.9,4.31,,33.0,117.0,16.0,8.0,,,,0.0,,,0,0
2708,2006,Daniel Bullocks,Daniel,Bullocks,SS,73.0,212,4.38,4.18,,38.0,124.0,18.0,2.0,Nebraska,8.0,40.0,0.0,,,0,0
2709,2006,Brodrick Bunkley,Brodrick,Bunkley,DT,75.0,306,5.01,,,32.5,113.0,44.0,1.0,Florida State,14.0,14.0,0.0,,,0,1
2710,2006,Rashad Butler,Rashad,Butler,OT,77.0,293,5.32,4.55,,28.0,,16.0,3.0,Miami (FL),25.0,89.0,0.0,,,0,0
2711,2006,Brian Calhoun,Brian,Calhoun,RB,69.0,201,4.57,4.24,,31.5,124.0,18.0,3.0,Wisconsin,10.0,74.0,0.0,,,0,0
2712,2006,Jason Carter,Jason,Carter,WR,73.0,211,4.6,4.22,,33.0,116.0,,8.0,,,,0.0,,,0,0
2713,2006,Chris Chester,Chris,Chester,OC,76.0,303,4.83,4.51,,31.5,106.0,27.0,2.0,Oklahoma,24.0,56.0,0.0,,,0,0
2714,2006,Jeromey Clary,Jeromey,Clary,OT,78.0,309,5.28,4.66,,26.0,102.0,24.0,6.0,Kansas State,18.0,187.0,0.0,,,0,0
2715,2006,Kellen Clemens,Kellen,Clemens,QB,74.0,224,4.89,,,,,,2.0,Oregon,17.0,49.0,0.0,,,0,0
2716,2006,Barry Cofield,Barry,Cofield,DT,76.0,304,4.95,4.35,,34.0,105.0,35.0,4.0,Northwestern,27.0,124.0,0.0,,,0,0
2717,2006,Daryn Colledge,Daryn,Colledge,OT,77.0,299,5.05,4.6,,32.5,110.0,21.0,2.0,Boise State,15.0,47.0,0.0,,,0,0
2718,2006,Marques Colston,Marques,Colston,WR,77.0,224,4.5,4.44,6.96,37.0,123.0,,7.0,Hofstra,44.0,252.0,0.0,,,0,0
2719,2006,Ryan Cook,Ryan,Cook,OT,79.0,328,5.47,4.67,,26.5,97.0,28.0,2.0,New Mexico,19.0,51.0,0.0,,,0,0
2720,2006,Antonio Cromartie,Antonio,Cromartie,CB,74.0,208,4.47,,,38.0,132.0,18.0,1.0,Florida State,19.0,19.0,4.0,2007.0,2.0,1,1
2721,2006,Brodie Croyle,Brodie,Croyle,QB,75.0,205,4.88,4.26,,30.5,104.0,,3.0,Alabama,21.0,85.0,0.0,,,0,0
2722,2006,Jay Cutler,Jay,Cutler,QB,75.0,226,4.77,4.31,,,,,1.0,Vanderbilt,11.0,11.0,1.0,2008.0,3.0,1,1
2723,2006,Owen Daniels,Owen,Daniels,TE,76.0,253,4.65,4.11,,34.5,114.0,23.0,4.0,Wisconsin,1.0,98.0,2.0,2008.0,3.0,1,0
2724,2006,P.J. Daniels,P.J.,Daniels,RB,70.0,214,4.64,4.4,,33.0,116.0,21.0,4.0,Georgia Tech,35.0,132.0,0.0,,,0,0
2725,2006,Charles Davis,Charles,Davis,TE,78.0,263,4.87,4.37,,31.5,108.0,27.0,5.0,Purdue,34.0,167.0,0.0,,,0,0
2726,2006,Vernon Davis,Vernon,Davis,TE,75.0,254,4.38,4.17,,42.0,128.0,33.0,1.0,Maryland,6.0,6.0,2.0,2009.0,4.0,1,1
2727,2006,Tim Day,Tim,Day,TE,75.0,256,4.74,4.2,,35.0,109.0,24.0,8.0,,,,0.0,,,0,0
2728,2006,Mike Degory,Mike,Degory,OC,78.0,305,5.42,4.71,,26.0,98.0,24.0,8.0,,,,0.0,,,0,0
2729,2006,Marcus Demps,Marcus,Demps,FS,73.0,198,4.7,4.13,,31.0,117.0,17.0,8.0,,,,0.0,,,0,0
2730,2006,Chris Denney,Chris,Denney,WR,75.0,224,4.65,4.36,,33.0,110.0,,8.0,,,,0.0,,,0,0
2731,2006,Tim Dobbins,Tim,Dobbins,ILB,73.0,246,4.59,4.39,,35.5,110.0,23.0,5.0,Iowa State,18.0,151.0,0.0,,,0,0
2732,2006,Reed Doughty,Reed,Doughty,FS,73.0,209,4.65,4.17,,37.0,121.0,15.0,6.0,Northern Colorado,4.0,173.0,0.0,,,0,0
2733,2006,Kader Drame,Kader,Drame,DT,77.0,290,5.25,,,30.5,108.0,17.0,8.0,,,,0.0,,,0,0
2734,2006,Maurice Drew,Maurice,Drew,RB,67.0,207,4.39,4.41,,36.0,116.0,18.0,8.0,,,,0.0,,,0,0
2735,2006,Elvis Dumervil,Elvis,Dumervil,DE,73.0,257,4.75,,,,,30.0,4.0,Louisville,29.0,126.0,4.0,2009.0,4.0,1,0
2736,2006,Dusty Dvoracek,Dusty,Dvoracek,DT,75.0,306,5.01,4.37,,34.0,110.0,34.0,3.0,Oklahoma,9.0,73.0,0.0,,,0,0
2737,2006,Ray Edwards,Ray,Edwards,DE,77.0,273,4.81,4.59,,39.0,114.0,30.0,4.0,Purdue,30.0,127.0,0.0,,,0,0
2738,2006,Keith Ellison,Keith,Ellison,OLB,74.0,235,4.76,4.16,,32.5,115.0,24.0,6.0,Oregon State,9.0,178.0,0.0,,,0,0
2739,2006,Greg Eslinger,Greg,Eslinger,OC,75.0,292,5.13,4.69,,30.0,101.0,28.0,6.0,Minnesota,29.0,198.0,0.0,,,0,0
2740,2006,Bruce Eugene,Bruce,Eugene,QB,73.0,260,5.12,4.78,,27.5,94.0,,8.0,,,,0.0,,,0,0
2741,2006,Jhari Evans,Jhari,Evans,OT,77.0,316,5.25,4.88,,27.0,95.0,20.0,8.0,,,,0.0,,,0,0
2742,2006,Anthony Fasano,Anthony,Fasano,TE,76.0,259,4.86,4.34,,33.5,,19.0,2.0,Notre Dame,21.0,53.0,0.0,,,0,0
2743,2006,Daniel Fells,Daniel,Fells,TE,76.0,259,4.95,4.52,,29.5,108.0,19.0,8.0,,,,0.0,,,0,0
2744,2006,Omar Gaither,Omar,Gaither,OLB,73.0,234,4.78,4.32,,37.0,115.0,23.0,5.0,Tennessee,35.0,168.0,0.0,,,0,0
2745,2006,Quinton Ganther,Quinton,Ganther,RB,70.0,218,4.5,,,35.0,119.0,29.0,7.0,Utah,38.0,246.0,0.0,,,0,0
2746,2006,Chris Gocong,Chris,Gocong,DE,74.0,263,4.7,4.09,,38.5,123.0,28.0,3.0,Cal Poly,7.0,71.0,0.0,,,0,0
2747,2006,Kedric Golston,Kedric,Golston,DT,76.0,300,4.88,4.45,,33.0,111.0,31.0,6.0,Georgia,27.0,196.0,0.0,,,0,0
2748,2006,Charles Gordon,Charles,Gordon,CB,70.0,183,4.6,4.23,,35.5,115.0,12.0,8.0,,,,0.0,,,0,0
2749,2006,Bruce Gradkowski,Bruce,Gradkowski,QB,74.0,217,4.59,4.16,,34.0,107.0,,6.0,Toledo,25.0,194.0,0.0,,,0,0
2750,2006,Marcus Green,Marcus,Green,DT,73.0,295,5.14,4.88,,31.0,108.0,33.0,8.0,,,,0.0,,,0,0
2751,2006,Skyler Green,Skyler,Green,WR,69.0,192,4.53,,,34.0,118.0,,4.0,LSU,28.0,125.0,0.0,,,0,0
2752,2006,Chad Greenway,Chad,Greenway,OLB,75.0,242,4.76,4.22,,33.5,117.0,16.0,1.0,Iowa,17.0,17.0,2.0,2011.0,6.0,1,1
2753,2006,Cedric Griffin,Cedric,Griffin,FS,73.0,199,4.51,4.1,,35.5,125.0,17.0,2.0,Texas,16.0,48.0,0.0,,,0,0
2754,2006,Darrell Hackney,Darrell,Hackney,QB,73.0,239,4.82,4.69,,33.0,110.0,,8.0,,,,0.0,,,0,0
2755,2006,Derek Hagan,Derek,Hagan,WR,74.0,208,4.45,4.07,,36.0,124.0,15.0,3.0,Arizona State,18.0,82.0,0.0,,,0,0
2756,2006,Marques Hagans,Marques,Hagans,RB,70.0,202,4.67,4.43,,35.0,114.0,,5.0,Virginia,11.0,144.0,0.0,,,0,0
2757,2006,Andre Hall,Andre,Hall,RB,69.0,208,4.4,,,33.0,113.0,18.0,8.0,,,,0.0,,,0,0
2758,2006,Chris Hannon,Chris,Hannon,WR,75.0,205,4.48,,,34.5,122.0,,8.0,,,,0.0,,,0,0
2759,2006,Parys Haralson,Parys,Haralson,DE,73.0,253,4.8,4.28,,32.0,115.0,24.0,5.0,Tennessee,7.0,140.0,0.0,,,0,0
2760,2006,Chris Harrell,Chris,Harrell,SS,73.0,209,4.7,4.13,,40.5,119.0,15.0,8.0,,,,0.0,,,0,0
2761,2006,Gilbert Harris,Gilbert,Harris,FB,74.0,235,4.73,4.39,,36.0,117.0,20.0,8.0,,,,0.0,,,0,0
2762,2006,Jerome Harrison,Jerome,Harrison,RB,69.0,201,4.47,4.08,,34.5,124.0,19.0,5.0,Washington State,12.0,145.0,0.0,,,0,0
2763,2006,Mike Hass,Mike,Hass,WR,73.0,208,4.59,4.15,,32.0,116.0,,6.0,Oregon State,2.0,171.0,0.0,,,0,0
2764,2006,Jason Hatcher,Jason,Hatcher,DE,78.0,284,4.82,4.5,,35.5,113.0,28.0,3.0,Grambling State,28.0,92.0,1.0,2013.0,8.0,1,0
2765,2006,Spencer Havner,Spencer,Havner,ILB,76.0,242,4.69,4.09,,39.0,116.0,,8.0,,,,0.0,,,0,0
2766,2006,A.J. Hawk,A.J.,Hawk,OLB,73.0,248,4.59,3.96,,40.0,115.0,24.0,1.0,Ohio State,5.0,5.0,0.0,,,0,1
2767,2006,Chris Hawkins,Chris,Hawkins,CB,70.0,183,4.51,4.19,,37.0,116.0,16.0,8.0,,,,0.0,,,0,0
2768,2006,Taurean Henderson,Taurean,Henderson,RB,70.0,204,4.62,4.43,,32.5,112.0,,8.0,,,,0.0,,,0,0
2769,2006,Matt Henshaw,Matt,Henshaw,TE,77.0,248,4.73,4.46,,29.0,111.0,16.0,8.0,,,,0.0,,,0,0
2770,2006,Jarvis Herring,Jarvis,Herring,SS,71.0,207,4.85,4.3,,36.5,116.0,15.0,8.0,,,,0.0,,,0,0
2771,2006,Devin Hester,Devin,Hester,WR,71.0,190,4.41,4.2,6.78,38.0,124.0,16.0,2.0,Miami (FL),25.0,57.0,4.0,2006.0,1.0,1,0
2772,2006,Tye Hill,Tye,Hill,CB,70.0,185,4.34,4.05,,41.0,129.0,,1.0,Clemson,15.0,15.0,0.0,,,0,1
2773,2006,Ed Hinkel,Ed,Hinkel,WR,73.0,190,4.54,4.1,,34.0,116.0,,8.0,,,,0.0,,,0,0
2774,2006,Abdul Hodge,Abdul,Hodge,ILB,73.0,236,4.76,4.35,,31.0,108.0,,3.0,Iowa,3.0,67.0,0.0,,,0,0
2775,2006,Santonio Holmes,Santonio,Holmes,WR,70.625,188,4.35,4.26,6.82,38.0,126.0,,1.0,Ohio State,25.0,25.0,0.0,,,0,1
